Country,Agro-ecological zones,Administrative areas,Agricultural practices,Crop,Scientific name,Botanical family,Other names,Additional Information,Planting period - onset,Planting period - end,Sowing / Planting rate,Sowing/Planting rate unit,Preferred sowing/planting period,Length of the cropping cycle,Harvesting period - onset,Harvesting period - end,Comments
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.","Millet, pearl",Pennisetum glaucum (L.) R. Br.,Poaceae,"Millet, bajra;Millet, bulrush",,01/12,31/12,3-5,kg/ha,null-null,87-100 days,27/02,15/04,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Okra,Abelmoschus esculentus (L.) Moench,Malvaceae,Lady's-fingers,,01/12,31/01,4.1,kg/ha,null-null,50-65 days,20/01,15/04,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Onion,Allium cepa L.,Alliaceae,,,01/04,15/06,3-3.5,kg/ha,null-null,135-165 days,15/08,31/10,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Pigeon pea,Cajanus cajan (L.) Millsp.,Fabaceae,Cajan pea;Red gram,,01/03,30/11,13,kg/ha,null-null,100-203 days,10/06,20/11,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Rice,Oryza sativa L.,Poaceae,,,01/11,31/12,60-80,kg/ha,null-null,116-120 days,20/02,10/03,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Sesame,Sesamum indicum L.,Pedaliaceae,Benniseed,,01/12,31/01,3-5,kg/ha,null-null,110-130 days,10/03,20/06,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Tomato,Lycopersicon esculentum Mill.,Solanaceae,,,15/04,15/07,150-200,kg/ha,null-null,105-120 days,01/08,15/11,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.","Wheat, common",Triticum aestivum L.,Poaceae,"Wheat, bread",,15/02,28/02,110-150,kg/ha,null-null,90-120 days,15/05,30/06,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.","Bean common, dry",Phaseolus vulgaris L.,Fabaceae,,,01/04,30/04,70-110,kg/ha,null-null,85-90 days,25/06,05/08,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.","Cabbage, common",Brassica oleracea L. var. capitata,Brassicaceae,,,01/05,31/05,300,gr/ha,null-null,90-165 days,01/07,15/11,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Cassava,Manihot esculenta Crantz,Euphorbiaceae,Manioc,First season,01/11,30/11,"10,000",cuttings/ha,null-null,240-360 days,01/06,11/01,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Cassava,Manihot esculenta Crantz,Euphorbiaceae,Manioc,Second season,01/02,31/03,"10,000",cuttings/ha,null-null,240-360 days,01/09,31/03,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Maize,Zea mays L.,Poaceae,Corn,,01/01,30/11,25,kg/ha,null-null,90-190 days,01/04,31/05,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.","Millet, pearl",Pennisetum glaucum (L.) R. Br.,Poaceae,"Millet, bajra;Millet, bulrush",,01/12,31/12,3-5,kg/ha,null-null,87-100 days,27/02,15/04,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Okra,Abelmoschus esculentus (L.) Moench,Malvaceae,Lady's-fingers,,01/12,31/12,4.1,kg/ha,null-null,50-65 days,20/01,15/03,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Onion,Allium cepa L.,Alliaceae,,,01/02,28/02,3-3.5,kg/ha,null-null,135-165 days,01/06,30/06,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Pigeon pea,Cajanus cajan (L.) Millsp.,Fabaceae,Cajan pea;Red gram,,01/09,30/11,13,kg/ha,null-null,100-203 days,10/02,25/06,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Rice,Oryza sativa L.,Poaceae,,,01/11,31/12,60-80,kg/ha,null-null,110-120 days,01/02,10/03,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Sesame,Sesamum indicum L.,Pedaliaceae,Benniseed,,01/11,31/01,3-5,kg/ha,null-null,110-130 days,10/02,20/06,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Sorghum,Sorghum bicolor (L.) Moench,Poaceae,,,01/11,30/11,2-3,kg/ha,null-null,100-120 days,15/02,15/04,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Sunflower,Helianthus annuus L.,Asteraceae,,,01/11,31/01,8-12,kg/ha,null-null,90-130 days,01/02,10/06,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.",Tomato,Lycopersicon esculentum Mill.,Solanaceae,,,01/05,31/05,150-200,kg/ha,null-null,105-120 days,15/08,31/08,
United Republic of Tanzania ,Volcanoes and Rift Depressions ,"Singida: Iramba, Singida Rural. Manyara: Babati, Hanang, Mbulu, Simanjiro. Arusha: Karatu, Monduli, Ngorongoro, Arusha, Meru and Arusha Urban. Kilimanjaro: Moshi, Rombo, Hai. Shinyanga: Bariadi, Meatu. Mara: Serngeti, Tarime, Bunda, Mwanza and Misungwi. ","Main crops: Irish potatoes, apples, plums, peaches, grapes, apricots, pyrethrum, wattle, tea, coffee, mango, maize, sorghum, banana, wheat, cassava, sweet-potato, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, eggplant. Various tropical grasses and legumes for fodder. Rotation: reas/beans; carrot/cabbage-tomato. beans/maize-cassava. Farming system: banana/coffee/horticulture/livestock; maize/legume/livestock. Pastoralist/agropastoralist. Irrigation: traditional and morden are available (Kilimanjaro Agricultural Training Centre-KATC). Source of seed: informal and stockist.","Wheat, common",Triticum aestivum L.,Poaceae,"Wheat, bread",,01/04,15/04,110-150,kg/ha,null-null,90-120 days,01/07,30/08,
United Republic of Tanzania ,Western Highlands,"Kagera: Biharamulo, Bukoba, Karangwe, Ngara and Muleba. Rukwa: Mpanda. Kigoma: Kasulu,Kibondo, Kigoma. Shinyanga: Bukombe.","Crops: banana, coffee, cassava, sweet potato, maize, beans, simsim, sorghum, rice, wheat, irish potato, finger millet, pigeon pea, hyacinth bean, passion fruit, macadamia, castor, jatropha, sunflower, tobacco, sisal. Farming/cropping system: banana/coffee. Horticulture system. Irrigation: traditional irrigation schemes operating especially for vegetable production. Source of seed: own saved and from stockists. Utilization of fertilizers: organic fertilizers moderately used, but the use of artificial fertilizers is very low. Local varieties: sorghum, maize.","Bean common, dry",Phaseolus vulgaris L.,Fabaceae,,First cycle,01/09,31/10,80-110,kg/ha,null-null,85-90 days,25/11,10/01,
United Republic of Tanzania ,Western Highlands,"Kagera: Biharamulo, Bukoba, Karangwe, Ngara and Muleba. Rukwa: Mpanda. Kigoma: Kasulu,Kibondo, Kigoma. Shinyanga: Bukombe.","Crops: banana, coffee, cassava, sweet potato, maize, beans, simsim, sorghum, rice, wheat, irish potato, finger millet, pigeon pea, hyacinth bean, passion fruit, macadamia, castor, jatropha, sunflower, tobacco, sisal. Farming/cropping system: banana/coffee. Horticulture system. Irrigation: traditional irrigation schemes operating especially for vegetable production. Source of seed: own saved and from stockists. Utilization of fertilizers: organic fertilizers moderately used, but the use of artificial fertilizers is very low. Local varieties: sorghum, maize.","Bean common, dry",Phaseolus vulgaris L.,Fabaceae,,Second cycle,01/03,31/03,80-110,kg/ha,null-null,85-90 days,,,
United Republic of Tanzania ,Western Highlands,"Kagera: Biharamulo, Bukoba, Karangwe, Ngara and Muleba. Rukwa: Mpanda. Kigoma: Kasulu,Kibondo, Kigoma. Shinyanga: Bukombe.","Crops: banana, coffee, cassava, sweet potato, maize, beans, simsim, sorghum, rice, wheat, irish potato, finger millet, pigeon pea, hyacinth bean, passion fruit, macadamia, castor, jatropha, sunflower, tobacco, sisal. Farming/cropping system: banana/coffee. Horticulture system. Irrigation: traditional irrigation schemes operating especially for vegetable production. Source of seed: own saved and from stockists. Utilization of fertilizers: organic fertilizers moderately used, but the use of artificial fertilizers is very low. Local varieties: sorghum, maize.","Cabbage, common",Brassica oleracea L. var. capitata,Brassicaceae,,,01/04,31/07,300,gr/ha,null-null,90-165 days,01/07,15/01,
United Republic of Tanzania ,Western Highlands,"Kagera: Biharamulo, Bukoba, Karangwe, Ngara and Muleba. Rukwa: Mpanda. Kigoma: Kasulu,Kibondo, Kigoma. Shinyanga: Bukombe.","Crops: banana, coffee, cassava, sweet potato, maize, beans, simsim, sorghum, rice, wheat, irish potato, finger millet, pigeon pea, hyacinth bean, passion fruit, macadamia, castor, jatropha, sunflower, tobacco, sisal. Farming/cropping system: banana/coffee. Horticulture system. Irrigation: traditional irrigation schemes operating especially for vegetable production. Source of seed: own saved and from stockists. Utilization of fertilizers: organic fertilizers moderately used, but the use of artificial fertilizers is very low. Local varieties: sorghum, maize.",Cassava,Manihot esculenta Crantz,Euphorbiaceae,Manioc,First season,10/10,31/10,"10,000",cuttings/ha,null-null,240-360 days,01/05,31/10,
United Republic of Tanzania ,Western Highlands,"Kagera: Biharamulo, Bukoba, Karangwe, Ngara and Muleba. Rukwa: Mpanda. Kigoma: Kasulu,Kibondo, Kigoma. Shinyanga: Bukombe.","Crops: banana, coffee, cassava, sweet potato, maize, beans, simsim, sorghum, rice, wheat, irish potato, finger millet, pigeon pea, hyacinth bean, passion fruit, macadamia, castor, jatropha, sunflower, tobacco, sisal. Farming/cropping system: banana/coffee. Horticulture system. Irrigation: traditional irrigation schemes operating especially for vegetable production. Source of seed: own saved and from stockists. Utilization of fertilizers: organic fertilizers moderately used, but the use of artificial fertilizers is very low. Local varieties: sorghum, maize.",Cassava,Manihot esculenta Crantz,Euphorbiaceae,Manioc,Second season,01/02,31/03,"10,000",cuttings/ha,null-null,240-360 days,01/09,31/03,
United Republic of Tanzania ,Western Highlands,"Kagera: Biharamulo, Bukoba, Karangwe, Ngara and Muleba. Rukwa: Mpanda. Kigoma: Kasulu,Kibondo, Kigoma. Shinyanga: Bukombe.","Crops: banana, coffee, cassava, sweet potato, maize, beans, simsim, sorghum, rice, wheat, irish potato, finger millet, pigeon pea, hyacinth bean, passion fruit, macadamia, castor, jatropha, sunflower, tobacco, sisal. Farming/cropping system: banana/coffee. Horticulture system. Irrigation: traditional irrigation schemes operating especially for vegetable production. Source of seed: own saved and from stockists. Utilization of fertilizers: organic fertilizers moderately used, but the use of artificial fertilizers is very low. Local varieties: sorghum, maize.",Cowpea,Vigna unguiculata (L.) Walp. subsp. unguiculata,Fabaceae,Black-eye pea,,01/03,31/03,38-50,kg/ha,null-null,64-102 days,05/05,10/07,
United Republic of Tanzania ,Western Highlands,"Kagera: Biharamulo, Bukoba, Karangwe, Ngara and Muleba. Rukwa: Mpanda. Kigoma: Kasulu,Kibondo, Kigoma. Shinyanga: Bukombe.","Crops: banana, coffee, cassava, sweet potato, maize, beans, simsim, sorghum, rice, wheat, irish potato, finger millet, pigeon pea, hyacinth bean, passion fruit, macadamia, castor, jatropha, sunflower, tobacco, sisal. Farming/cropping system: banana/coffee. Horticulture system. Irrigation: traditional irrigation schemes operating especially for vegetable production. Source of seed: own saved and from stockists. Utilization of fertilizers: organic fertilizers moderately used, but the use of artificial fertilizers is very low. Local varieties: sorghum, maize.",Groundnut,Arachis hypogaea L.,Fabaceae,Peanut,,01/12,31/12,80-100,kg/ha,null-null,90-128 days,01/03,10/05,
